engagement_id,campaign_id,customer_id,platform,post_date,post_type,impressions,clicks,likes,comments,shares,engagement_rate
SOC01574,CAMP00848,CUST01262,Facebook,2025-07-24,Story,191213,10940,11609,37,684,0.1217
SOC01575,CAMP00803,CUST00587,Instagram,2025-03-15,Video,10713,10713,934,1522,1159,0.5
SOC01576,CAMP00797,CUST01274,X,2025-07-06,Image,57632,11054,6292,2866,1866,0.3831
SOC01577,CAMP01108,CUST01120,YouTube,2025-05-02,Text,17023,14423,5956,1814,2394,0.5
SOC01578,CAMP01455,CUST01569,X,2025-11-07,Text,96538,8368,1718,639,785,0.1192
SOC01579,CAMP01015,CUST01374,YouTube,2025-04-09,Text,151731,11085,7159,116,1701,0.1322
SOC01580,CAMP01125,CUST01210,LinkedIn,2025-12-11,Image,94815,2110,7006,317,4522,0.1472
SOC01581,CAMP01148,CUST00175,X,2026-03-05,Story,79103,12736,391,1002,1246,0.1944
SOC01582,CAMP00613,CUST00089,Facebook,2025-08-27,Reel,38727,8165,4523,2807,152,0.404
SOC01583,CAMP01236,CUST01255,LinkedIn,2026-06-30,Story,68296,434,11038,125,679,0.1797
SOC01584,CAMP00003,CUST00489,X,2025-03-18,Reel,4752,2495,707,1125,2016,0.5
SOC01585,CAMP00779,CUST01325,Instagram,2026-07-30,Reel,118980,10997,1093,1180,4572,0.15
SOC01586,CAMP00248,CUST01072,LinkedIn,2025-12-23,Text,152824,1294,6051,2563,1030,0.0716
SOC01587,CAMP00637,CUST00502,YouTube,2025-08-22,Image,144678,9559,11721,1839,2928,0.18
SOC01588,CAMP00521,CUST00831,Facebook,2025-01-17,Video,178305,8122,7632,2793,2267,0.1167
SOC01589,CAMP00010,CUST00789,LinkedIn,2026-05-28,Video,92918,6930,8018,2565,3250,0.2235
SOC01590,CAMP00215,CUST01223,Facebook,2026-07-17,Reel,54401,9116,11525,589,3961,0.4631
SOC01591,CAMP01720,CUST00445,LinkedIn,2025-02-24,Video,101377,10071,714,1822,303,0.1273
SOC01592,CAMP01035,CUST00143,Facebook,2025-06-07,Image,134810,12048,8708,207,117,0.1564
SOC01593,CAMP01423,CUST00692,YouTube,2025-12-06,Video,145739,8083,10968,1981,4355,0.1742
SOC01594,CAMP00677,CUST00616,Facebook,2025-07-20,Image,122799,3084,9369,117,1315,0.1131
SOC01595,CAMP00133,CUST00987,Facebook,2025-12-27,Story,34301,13208,2579,1909,2268,0.5
SOC01596,CAMP01399,CUST00435,Instagram,2025-12-17,Video,65582,13982,10943,829,4183,0.4565
SOC01597,CAMP00860,CUST00698,Instagram,2025-09-02,Text,25943,2886,5506,2126,4514,0.5
SOC01598,CAMP00950,CUST01169,YouTube,2026-03-11,Video,55364,8573,3888,534,1463,0.2611
SOC01599,CAMP00213,CUST00386,Facebook,2025-01-14,Story,79207,7182,2497,838,4746,0.1927
SOC01600,CAMP00422,CUST00247,X,2026-01-11,Reel,174180,9681,6790,2704,1548,0.119
SOC01601,CAMP01166,CUST01955,LinkedIn,2025-07-16,Image,75025,930,1910,1856,3030,0.103
SOC01602,CAMP00879,CUST00679,Facebook,2025-05-12,Video,80087,2524,11656,2786,1416,0.2295
SOC01603,CAMP01215,CUST00970,LinkedIn,2025-01-03,Image,126653,2439,2958,2283,1625,0.0735
SOC01604,CAMP01458,CUST01699,Instagram,2025-01-17,Video,199421,12015,6639,1325,3412,0.1173
SOC01605,CAMP01003,CUST01117,Instagram,2026-04-27,Text,56561,9274,505,1116,4302,0.2687
SOC01606,CAMP01041,CUST01414,X,2026-05-16,Image,166543,9869,1576,1058,4428,0.1017
SOC01607,CAMP00957,CUST00921,Facebook,2026-08-19,Video,185171,4739,10269,1419,2963,0.1047
SOC01608,CAMP00851,CUST00890,YouTube,2026-06-06,Image,167038,2790,11498,1223,1878,0.1041
SOC01609,CAMP01308,CUST01118,Facebook,2025-05-04,Reel,34479,1483,4956,387,2352,0.2662
SOC01610,CAMP00719,CUST01005,Instagram,2025-05-04,Video,44330,7531,4240,2501,4860,0.4316
SOC01611,CAMP00836,CUST00093,X,2026-04-05,Reel,156570,11354,7804,701,481,0.1299
SOC01612,CAMP01386,CUST00031,Facebook,2025-10-11,Video,83554,5803,3033,434,765,0.1201
SOC01613,CAMP01800,CUST00018,Facebook,2026-06-16,Text,94944,14602,3428,512,3659,0.2338
SOC01614,CAMP01430,CUST01629,Facebook,2025-01-26,Text,25263,14970,7569,452,4357,0.5
SOC01615,CAMP01184,CUST01452,Facebook,2025-06-21,Image,33570,1037,5846,1899,1478,0.3056
SOC01616,CAMP01259,CUST00634,Facebook,2025-05-01,Text,75890,14765,4236,840,1771,0.2848
SOC01617,CAMP00238,CUST01742,Instagram,2026-01-22,Video,141680,11529,3331,48,1446,0.1154
SOC01618,CAMP01140,CUST00497,LinkedIn,2026-03-15,Video,199597,8875,4941,1748,846,0.0822
SOC01619,CAMP01215,CUST01066,X,2025-05-29,Reel,16287,2938,10189,1308,2475,0.5
SOC01620,CAMP00718,CUST00640,Facebook,2026-05-10,Text,126841,5797,2596,2136,3394,0.1098
SOC01621,CAMP01436,CUST01399,Facebook,2025-02-09,Image,184949,12405,2870,545,2363,0.0983
SOC01622,CAMP01493,CUST00399,Instagram,2025-01-06,Video,67786,7160,463,2971,1259,0.1749
SOC01623,CAMP01880,CUST00553,Facebook,2025-12-11,Text,177541,13624,2285,395,2428,0.1055
SOC01624,CAMP01755,CUST01635,Instagram,2026-07-21,Story,59126,3994,884,122,699,0.0964
SOC01625,CAMP00918,CUST00038,YouTube,2025-06-23,Reel,110852,4669,7499,1075,2186,0.1392
SOC01626,CAMP00253,CUST00116,LinkedIn,2025-12-16,Video,43529,11605,3331,1070,2450,0.424
SOC01627,CAMP00341,CUST00541,X,2026-05-30,Text,166687,1835,8150,2729,2339,0.0903
SOC01628,CAMP01841,CUST00949,YouTube,2025-03-02,Reel,22991,7559,5079,923,883,0.5
SOC01629,CAMP00571,CUST01101,YouTube,2026-07-26,Story,115239,5090,8887,1847,1283,0.1484
SOC01630,CAMP00465,CUST01314,YouTube,2026-01-05,Image,34714,8358,9920,126,2607,0.5
SOC01631,CAMP01179,CUST01392,Instagram,2025-04-16,Reel,41552,2480,300,1773,4229,0.2113
SOC01632,CAMP00269,CUST00101,YouTube,2025-10-30,Text,73899,697,2579,2375,4673,0.1397
SOC01633,CAMP00162,CUST00952,LinkedIn,2025-03-31,Image,19432,11553,10082,2168,1131,0.5
SOC01634,CAMP01334,CUST01051,X,2025-01-18,Story,86288,1295,7855,1277,19,0.1211
SOC01635,CAMP00221,CUST01720,LinkedIn,2025-04-30,Text,63969,5787,368,1628,1685,0.148
SOC01636,CAMP00877,CUST00811,LinkedIn,2026-05-30,Text,77062,3234,11112,1842,1835,0.2339
SOC01637,CAMP01248,CUST01584,YouTube,2025-10-05,Text,34277,10499,10124,1297,2176,0.5
SOC01638,CAMP01960,CUST01451,Facebook,2025-07-24,Reel,31321,6584,4882,1356,3083,0.5
SOC01639,CAMP00652,CUST00870,X,2025-07-09,Text,146464,14999,6005,2806,1258,0.1712
SOC01640,CAMP00829,CUST01771,X,2026-07-07,Text,56727,6579,11746,1098,2443,0.3855
SOC01641,CAMP01004,CUST00197,Instagram,2026-01-17,Story,114551,3992,11885,2760,228,0.1647
SOC01642,CAMP01309,CUST00067,YouTube,2026-08-06,Image,89387,12744,7653,412,2949,0.2658
SOC01643,CAMP00412,CUST01312,Instagram,2025-10-05,Text,62473,12372,6916,1430,2094,0.3651
SOC01644,CAMP00298,CUST00538,YouTube,2026-03-21,Video,17739,11697,11484,2672,117,0.5
SOC01645,CAMP01428,CUST00547,Instagram,2025-01-14,Video,104061,6852,2766,654,4522,0.1422
SOC01646,CAMP00839,CUST01297,LinkedIn,2026-02-10,Image,10985,9523,3546,358,2668,0.5
SOC01647,CAMP00999,CUST01076,LinkedIn,2026-03-23,Story,54216,4131,7243,1920,905,0.2619
SOC01648,CAMP01363,CUST01913,YouTube,2026-06-08,Video,158995,491,7863,1735,3300,0.0842
SOC01649,CAMP00916,CUST00777,Instagram,2025-07-30,Image,28991,1367,3853,1411,4132,0.3713
SOC01650,CAMP00242,CUST01905,X,2025-11-30,Video,40756,8279,1914,2928,2993,0.3954
SOC01651,CAMP00768,CUST01890,LinkedIn,2026-01-31,Text,167612,3584,6965,1154,1992,0.0817
SOC01652,CAMP01150,CUST01993,Instagram,2026-03-14,Reel,61339,14773,10961,859,212,0.437
SOC01653,CAMP01202,CUST01228,Instagram,2026-05-16,Story,97872,977,424,1155,3827,0.0652
SOC01654,CAMP01910,CUST01700,LinkedIn,2025-07-24,Video,20945,7491,4059,1432,525,0.5
SOC01655,CAMP00558,CUST00086,X,2025-03-06,Image,93408,8436,9771,2015,2433,0.2425
SOC01656,CAMP00596,CUST00237,Instagram,2026-07-27,Text,37729,8285,1911,2236,3442,0.4207
SOC01657,CAMP01589,CUST00375,X,2025-12-22,Story,80959,7633,10040,1185,880,0.2438
SOC01658,CAMP01205,CUST01621,YouTube,2025-04-09,Image,167468,726,6356,770,726,0.0512
SOC01659,CAMP00381,CUST01929,Facebook,2026-07-10,Reel,108091,9986,696,1856,3365,0.1471
SOC01660,CAMP01258,CUST00331,Instagram,2026-08-10,Image,184882,3947,2016,675,1549,0.0443
SOC01661,CAMP01714,CUST00417,LinkedIn,2025-03-22,Text,193000,3923,912,446,1082,0.033
SOC01662,CAMP01672,CUST01020,X,2026-07-02,Reel,83009,9092,3367,332,2226,0.1809
SOC01663,CAMP01097,CUST00681,YouTube,2025-12-28,Video,54789,11761,2952,763,4457,0.3638
SOC01664,CAMP00305,CUST01145,X,2025-04-16,Video,43325,12975,4585,68,2202,0.4577
SOC01665,CAMP00973,CUST01942,Facebook,2025-05-10,Reel,123902,12852,6667,1995,737,0.1796
SOC01666,CAMP01430,CUST01253,X,2025-04-28,Image,139309,11423,1771,848,276,0.1028
SOC01667,CAMP01599,CUST01754,Facebook,2025-09-12,Story,155516,6444,11884,229,2727,0.1369
SOC01668,CAMP01107,CUST00250,X,2026-04-24,Story,41590,12549,493,2037,2257,0.4168
SOC01669,CAMP00375,CUST00436,Facebook,2026-03-12,Image,132980,13587,8574,2666,1102,0.195
SOC01670,CAMP01090,CUST01524,YouTube,2025-09-20,Story,136524,11878,4505,225,2109,0.1371
SOC01671,CAMP00263,CUST00421,YouTube,2026-05-17,Story,99143,72,2540,669,3269,0.0661
SOC01672,CAMP01274,CUST00141,X,2026-07-31,Video,137470,9397,2495,2303,1408,0.1135
SOC01673,CAMP01561,CUST01201,LinkedIn,2026-07-06,Text,98707,13729,9342,2392,358,0.2616
SOC01674,CAMP01586,CUST01917,X,2025-05-21,Text,160170,7987,8059,1281,2586,0.1243
SOC01675,CAMP01016,CUST01567,LinkedIn,2026-04-24,Story,61691,1239,8631,1437,1685,0.2106
SOC01676,CAMP01437,CUST01033,X,2025-04-15,Story,51612,5387,12,1661,3652,0.2075
SOC01677,CAMP00201,CUST01361,Facebook,2026-06-02,Video,123384,10500,10492,1564,4740,0.2212
SOC01678,CAMP00110,CUST00651,X,2025-06-27,Story,64809,12136,7776,936,4960,0.3982
SOC01679,CAMP00274,CUST00977,Facebook,2025-02-24,Story,101627,9283,1237,2435,4918,0.1759
SOC01680,CAMP00959,CUST00396,LinkedIn,2025-01-02,Video,51120,6531,6525,1977,4845,0.3888
SOC01681,CAMP01835,CUST01199,X,2026-02-22,Text,49481,7725,9298,1467,171,0.3771
SOC01682,CAMP01343,CUST01848,X,2025-06-04,Story,128216,8109,6284,2268,3438,0.1568
SOC01683,CAMP01021,CUST00528,Instagram,2026-02-20,Story,56876,14837,8087,748,1888,0.4494
SOC01684,CAMP00017,CUST01429,X,2025-07-25,Video,195228,14983,6097,255,1177,0.1153
SOC01685,CAMP00457,CUST00666,LinkedIn,2025-02-21,Story,163197,6713,716,890,4877,0.0809
SOC01686,CAMP00601,CUST01113,Facebook,2025-08-11,Story,84570,4258,6511,2663,4148,0.2079
SOC01687,CAMP00160,CUST00930,Instagram,2025-07-20,Reel,49312,3456,8938,2169,4900,0.3947
SOC01688,CAMP00228,CUST01447,Instagram,2025-09-14,Image,67997,6370,6083,1764,1667,0.2336
SOC01689,CAMP00971,CUST00161,Facebook,2025-07-30,Image,89918,2431,11821,1698,32,0.1777
SOC01690,CAMP00634,CUST01730,LinkedIn,2025-08-19,Video,116433,1235,5361,1948,961,0.0816
SOC01691,CAMP00776,CUST00382,LinkedIn,2026-01-21,Image,72321,4797,8141,2769,1235,0.2343
SOC01692,CAMP01519,CUST00943,LinkedIn,2025-08-24,Text,71359,5056,4084,1580,1627,0.173
SOC01693,CAMP00636,CUST00781,X,2025-11-20,Video,99679,11223,43,976,4184,0.1648
SOC01694,CAMP01571,CUST01924,Instagram,2025-05-21,Story,23255,13431,4363,280,281,0.5
SOC01695,CAMP01773,CUST01007,Instagram,2026-07-13,Image,8471,4971,8666,294,1447,0.5
SOC01696,CAMP01340,CUST00459,Facebook,2026-07-29,Reel,99513,4051,1173,1337,1976,0.0858
SOC01697,CAMP01343,CUST01664,Instagram,2025-03-26,Image,143642,5819,2190,1946,531,0.073
SOC01698,CAMP00271,CUST01566,YouTube,2026-05-22,Reel,117617,12546,4737,529,4005,0.1855
SOC01699,CAMP00101,CUST01707,Facebook,2025-12-20,Reel,16169,4780,10360,480,1423,0.5
SOC01700,CAMP01449,CUST01271,LinkedIn,2026-04-25,Story,87051,8061,5889,1532,39,0.1783
SOC01701,CAMP01165,CUST00945,Instagram,2025-03-20,Reel,109323,6924,750,437,1202,0.0852
SOC01702,CAMP01454,CUST02000,YouTube,2026-02-17,Reel,153178,8141,9162,2704,0,0.1306
SOC01703,CAMP01272,CUST01507,X,2026-05-28,Text,134948,7510,6696,2588,358,0.1271
SOC01704,CAMP00088,CUST01707,Instagram,2025-07-30,Reel,135878,14739,5264,1413,880,0.1641
SOC01705,CAMP01099,CUST01941,X,2025-08-16,Reel,2038,2038,3171,2318,2777,0.5
SOC01706,CAMP01106,CUST01977,X,2026-08-06,Reel,92451,7015,9241,627,981,0.1932
SOC01707,CAMP01325,CUST00309,Instagram,2025-06-16,Text,185084,9776,10965,427,1078,0.1202
SOC01708,CAMP01006,CUST01388,LinkedIn,2026-04-25,Image,189925,4575,9353,1515,3219,0.0983
SOC01709,CAMP00946,CUST01701,X,2025-06-19,Text,154545,7408,910,2313,1827,0.0806
SOC01710,CAMP01296,CUST01151,Facebook,2025-10-16,Text,117801,9668,3928,1013,801,0.1308
SOC01711,CAMP01227,CUST01949,YouTube,2025-03-12,Text,164418,11994,10127,675,4830,0.168
SOC01712,CAMP01379,CUST00893,Facebook,2026-06-19,Text,72641,7538,5957,2786,1991,0.2515
SOC01713,CAMP00578,CUST01808,X,2025-05-05,Reel,90712,10701,7383,1324,2649,0.2432
SOC01714,CAMP00133,CUST00859,LinkedIn,2026-02-22,Video,75628,7132,3917,1278,3190,0.2052
SOC01715,CAMP00950,CUST01236,X,2025-08-18,Video,20940,6471,5558,807,295,0.5
SOC01716,CAMP00498,CUST01434,X,2025-04-06,Video,5341,5341,878,2390,1214,0.5
SOC01717,CAMP00384,CUST01947,Facebook,2025-01-21,Image,66874,5665,4250,652,4059,0.2187
SOC01718,CAMP01651,CUST00305,YouTube,2025-03-22,Text,134647,11068,10258,1445,848,0.1754
SOC01719,CAMP01123,CUST01986,X,2025-10-29,Text,143554,3257,10313,254,1103,0.104
SOC01720,CAMP01039,CUST00540,Facebook,2025-04-21,Image,149269,6274,9847,708,4436,0.1425
SOC01721,CAMP00614,CUST01155,YouTube,2025-04-21,Video,112680,2553,8626,2904,1026,0.1341
SOC01722,CAMP01630,CUST00872,YouTube,2026-07-22,Image,45380,2744,1026,1989,1096,0.1511
SOC01723,CAMP01713,CUST00027,X,2025-11-25,Story,169541,4758,2638,728,4936,0.077
SOC01724,CAMP00512,CUST01695,X,2025-02-09,Story,153898,1109,7858,56,4465,0.0876
SOC01725,CAMP00967,CUST00421,X,2025-03-23,Video,40952,9330,2177,990,1719,0.3471
SOC01726,CAMP01877,CUST00037,Instagram,2025-11-09,Text,135831,3733,10143,2449,4735,0.155
SOC01727,CAMP01174,CUST00501,Facebook,2025-06-03,Text,47317,9583,7249,1961,3312,0.4672
SOC01728,CAMP00926,CUST00343,YouTube,2025-05-11,Reel,11850,11850,489,2676,4638,0.5
SOC01729,CAMP01492,CUST01081,Facebook,2026-04-17,Image,12041,12041,6518,2176,1214,0.5
SOC01730,CAMP00974,CUST01713,LinkedIn,2025-10-05,Reel,53871,1751,4693,1642,2411,0.1949
SOC01731,CAMP00124,CUST00570,LinkedIn,2026-08-16,Reel,45023,9239,10719,2907,1349,0.5
SOC01732,CAMP00588,CUST01020,LinkedIn,2026-02-05,Reel,199989,14963,2936,742,3606,0.1112
SOC01733,CAMP01702,CUST00649,X,2025-07-27,Video,190512,10469,11906,448,3660,0.139
SOC01734,CAMP01588,CUST00808,Facebook,2026-04-27,Text,2583,2583,5706,522,1233,0.5
SOC01735,CAMP01712,CUST00422,YouTube,2025-10-09,Reel,197698,12009,2258,1805,4045,0.1018
SOC01736,CAMP01394,CUST00075,Facebook,2026-03-19,Image,184130,7379,1855,2164,321,0.0636
SOC01737,CAMP00693,CUST00350,LinkedIn,2025-09-20,Image,190903,10561,2649,2120,1094,0.086
SOC01738,CAMP01729,CUST01168,X,2025-01-01,Text,163644,12731,417,643,2598,0.1002
SOC01739,CAMP00896,CUST00732,X,2025-08-02,Video,24751,8799,618,2152,1494,0.5
SOC01740,CAMP00848,CUST01340,YouTube,2025-05-06,Video,145783,4551,261,1533,509,0.047
SOC01741,CAMP01586,CUST00655,YouTube,2025-06-03,Image,151573,11502,11285,2986,3029,0.19
SOC01742,CAMP01633,CUST00258,LinkedIn,2025-08-22,Story,111759,843,11384,2588,3894,0.1674
SOC01743,CAMP01551,CUST00783,X,2026-01-19,Story,21277,10136,9877,396,3841,0.5
SOC01744,CAMP00881,CUST01320,YouTube,2026-05-05,Image,51514,2672,814,2292,2533,0.1613
SOC01745,CAMP01458,CUST00436,LinkedIn,2025-05-21,Reel,103886,256,1253,303,2402,0.0406
SOC01746,CAMP00608,CUST01908,YouTube,2025-12-20,Video,33548,12005,2624,44,318,0.4469
SOC01747,CAMP00755,CUST01633,X,2025-09-25,Story,194425,12009,8560,551,4392,0.1312
SOC01748,CAMP01973,CUST01098,YouTube,2025-02-05,Story,12380,8713,7516,2110,3598,0.5
SOC01749,CAMP01937,CUST01812,Facebook,2025-08-24,Text,107611,283,5237,2663,1752,0.0923
SOC01750,CAMP00546,CUST00450,X,2026-03-05,Story,112743,7046,7666,35,2429,0.1523
SOC01751,CAMP00582,CUST01704,Facebook,2026-03-22,Reel,93685,6695,11218,2922,2684,0.251
SOC01752,CAMP00398,CUST01542,Instagram,2026-04-04,Reel,176200,11377,1159,972,2314,0.0898
SOC01753,CAMP00771,CUST01516,X,2026-05-03,Reel,24061,12932,3182,831,1359,0.5
SOC01754,CAMP01172,CUST00300,YouTube,2025-11-08,Story,31341,7215,6550,1122,2814,0.5
SOC01755,CAMP01717,CUST01431,Instagram,2025-01-14,Reel,13937,10451,4490,121,1132,0.5
SOC01756,CAMP01533,CUST00399,YouTube,2025-08-08,Image,48729,7089,5508,1415,3943,0.3685
SOC01757,CAMP01281,CUST01417,Facebook,2025-12-04,Text,7905,7905,404,2129,4659,0.5
SOC01758,CAMP00278,CUST01487,Instagram,2025-06-05,Story,30650,13748,2692,1964,702,0.5
SOC01759,CAMP00331,CUST00680,Facebook,2025-03-10,Reel,123594,10946,2363,2114,174,0.1262
SOC01760,CAMP01604,CUST01739,Instagram,2025-08-09,Reel,124960,8583,9666,2973,567,0.1744
SOC01761,CAMP01547,CUST00164,Instagram,2025-02-23,Video,148486,7506,8935,1580,2009,0.1349
SOC01762,CAMP01942,CUST00621,Facebook,2026-04-25,Text,152741,9745,11587,531,856,0.1487
SOC01763,CAMP00552,CUST01420,X,2025-07-22,Image,153213,5427,11028,856,3105,0.1333
SOC01764,CAMP01026,CUST01106,Facebook,2025-12-22,Video,168355,9544,3540,2013,1526,0.0987
SOC01765,CAMP01398,CUST01648,YouTube,2025-02-12,Text,151867,342,7507,1970,4923,0.0971
SOC01766,CAMP01932,CUST01126,Facebook,2025-10-08,Image,48095,4142,2479,544,3750,0.2269
SOC01767,CAMP00062,CUST01280,LinkedIn,2026-07-08,Reel,198404,10818,9046,2116,2011,0.1209
SOC01768,CAMP00275,CUST01480,YouTube,2025-05-30,Video,140424,14976,4375,997,2968,0.166
SOC01769,CAMP01855,CUST01862,Instagram,2026-02-18,Video,24008,2895,6238,338,2949,0.5
SOC01770,CAMP01143,CUST00336,X,2025-07-31,Story,90602,632,10596,2442,312,0.1543
SOC01771,CAMP00617,CUST01408,X,2026-01-20,Video,182071,5289,6984,922,2509,0.0863
SOC01772,CAMP01769,CUST00161,LinkedIn,2026-08-09,Story,197908,4786,9192,215,4103,0.0924
SOC01773,CAMP00578,CUST00820,Instagram,2025-04-11,Image,193463,14935,1721,2871,583,0.1039
SOC01774,CAMP00914,CUST01465,Facebook,2025-03-16,Text,140859,5175,9017,59,227,0.1028
SOC01775,CAMP01787,CUST01302,X,2026-05-23,Text,116117,13843,5415,635,1230,0.1819
SOC01776,CAMP01653,CUST01898,LinkedIn,2025-10-30,Video,21426,14688,10835,1081,1034,0.5
SOC01777,CAMP01639,CUST01407,Instagram,2025-06-05,Image,117523,133,3546,1661,2044,0.0628
SOC01778,CAMP01310,CUST01912,X,2025-12-11,Story,61555,9000,2795,1319,4439,0.2852
SOC01779,CAMP01572,CUST01548,LinkedIn,2025-06-07,Reel,55091,4103,7558,911,2793,0.2789
SOC01780,CAMP00521,CUST01646,YouTube,2025-09-24,Video,135789,5633,10364,1235,1749,0.1398
SOC01781,CAMP00434,CUST01835,Facebook,2026-06-15,Reel,47782,6417,1370,2377,3132,0.2783
SOC01782,CAMP01801,CUST01844,Instagram,2025-08-01,Reel,139959,4809,11008,1760,1703,0.1378
SOC01783,CAMP01547,CUST00112,Facebook,2026-01-08,Story,87014,2613,6885,1355,3852,0.169
SOC01784,CAMP00743,CUST00478,Instagram,2026-07-04,Text,79027,1342,8358,2204,945,0.1626
SOC01785,CAMP00331,CUST00844,Instagram,2026-02-03,Image,57881,2258,10232,1452,2289,0.2804
SOC01786,CAMP00092,CUST00056,Facebook,2025-08-26,Story,60211,509,4887,1928,893,0.1365
SOC01787,CAMP01069,CUST01727,Facebook,2026-08-03,Text,158278,6060,10609,1942,4839,0.1482
SOC01788,CAMP00463,CUST00363,Instagram,2025-09-23,Text,51893,2372,10895,2214,151,0.3012
SOC01789,CAMP01069,CUST00214,Instagram,2025-08-27,Video,128922,2851,8816,983,1141,0.107
SOC01790,CAMP01599,CUST01214,Instagram,2026-01-11,Text,65319,6914,438,1559,4241,0.2014
SOC01791,CAMP00807,CUST00859,Instagram,2025-06-13,Image,136835,8838,6952,656,1009,0.1276
SOC01792,CAMP01438,CUST01055,Instagram,2025-10-19,Video,18375,4343,3413,1325,3653,0.5
SOC01793,CAMP01756,CUST00165,Facebook,2025-06-08,Image,184258,7181,1108,15,2108,0.0565
SOC01794,CAMP01337,CUST01931,LinkedIn,2025-02-06,Story,73557,14770,1159,392,1880,0.2474
SOC01795,CAMP01741,CUST01277,Instagram,2025-04-29,Video,35600,13259,10783,968,378,0.5
SOC01796,CAMP00177,CUST00206,LinkedIn,2026-02-14,Image,33411,4184,4609,2956,3776,0.4647
SOC01797,CAMP01392,CUST01656,YouTube,2026-05-14,Text,149488,10523,1211,2120,3125,0.1136
SOC01798,CAMP01538,CUST00431,Facebook,2025-04-30,Story,44856,12520,8895,1970,1414,0.5
SOC01799,CAMP01393,CUST00076,X,2025-06-21,Image,55875,8391,7605,2405,2203,0.3688
SOC01800,CAMP01222,CUST00034,Instagram,2025-04-03,Text,46924,12796,4825,690,1709,0.4266
SOC01801,CAMP01238,CUST00103,X,2025-03-11,Video,61327,4875,6333,2960,1717,0.259
SOC01802,CAMP00261,CUST00494,Instagram,2025-04-26,Video,35277,3251,6706,2062,4420,0.466
SOC01803,CAMP01034,CUST00557,YouTube,2026-04-07,Image,117207,6404,11151,1253,3645,0.1916
SOC01804,CAMP00885,CUST00805,LinkedIn,2026-03-30,Story,101021,3417,4964,1612,1122,0.11
SOC01805,CAMP01717,CUST01659,Instagram,2026-07-29,Text,18388,9046,396,1024,4118,0.5
SOC01806,CAMP00635,CUST00740,YouTube,2025-01-14,Reel,132925,10693,406,1211,4271,0.1247
SOC01807,CAMP00820,CUST01707,Instagram,2026-04-02,Story,184196,13419,8384,2752,643,0.1368
SOC01808,CAMP01427,CUST00096,LinkedIn,2025-12-15,Video,174137,14432,773,1845,1232,0.105
SOC01809,CAMP00299,CUST01997,Instagram,2025-07-18,Reel,67233,7385,11332,1557,4585,0.3697
SOC01810,CAMP00836,CUST01158,X,2025-04-10,Story,105216,7971,548,668,4559,0.1306
SOC01811,CAMP01156,CUST01125,Instagram,2025-04-13,Video,88740,142,7807,2419,504,0.1225
SOC01812,CAMP01364,CUST00555,YouTube,2025-10-31,Reel,11470,5654,9718,2914,1140,0.5
SOC01813,CAMP01785,CUST01623,LinkedIn,2026-04-15,Text,111148,4352,1710,2413,2827,0.1017
SOC01814,CAMP01836,CUST00115,Facebook,2025-03-20,Video,66469,479,1009,1313,1460,0.0641
SOC01815,CAMP00075,CUST01178,Instagram,2026-01-31,Text,172572,749,11927,2653,625,0.0924
SOC01816,CAMP00856,CUST00799,Facebook,2025-04-05,Video,106538,11849,3994,1715,2762,0.1907
SOC01817,CAMP01873,CUST01003,X,2025-04-28,Reel,73342,1738,3064,1121,2029,0.1084
SOC01818,CAMP01753,CUST01857,YouTube,2025-01-17,Image,143644,3848,6681,308,1002,0.0824
SOC01819,CAMP01266,CUST01332,YouTube,2026-07-19,Video,36733,9381,3048,1785,1377,0.4244
SOC01820,CAMP00703,CUST01830,X,2025-07-01,Video,46299,3001,6430,2638,126,0.2634
SOC01821,CAMP01379,CUST00219,YouTube,2025-12-19,Video,119841,8654,3740,2964,4609,0.1666
SOC01822,CAMP00631,CUST00409,LinkedIn,2025-03-31,Story,151415,3209,7387,2041,1505,0.0934
SOC01823,CAMP01294,CUST00955,Facebook,2025-12-19,Reel,161917,5479,1081,907,3719,0.0691
SOC01824,CAMP00312,CUST00368,YouTube,2026-02-21,Story,147248,10084,6312,298,2157,0.128
SOC01825,CAMP00383,CUST01803,LinkedIn,2025-08-25,Story,137975,12282,6759,2054,4669,0.1867
SOC01826,CAMP01457,CUST01316,Instagram,2025-12-11,Image,149989,6190,5923,1282,62,0.0897
SOC01827,CAMP01188,CUST01165,Facebook,2025-05-03,Story,159812,8930,3303,1270,531,0.0878
SOC01828,CAMP01489,CUST01784,X,2025-09-20,Story,133396,12135,8045,782,3927,0.1866
SOC01829,CAMP00253,CUST00650,X,2025-12-14,Reel,102608,12130,4069,233,2483,0.1843
SOC01830,CAMP00263,CUST01074,Facebook,2025-02-22,Reel,47229,1387,3510,1452,1394,0.1639
SOC01831,CAMP00762,CUST01192,Instagram,2025-09-08,Text,150741,776,2249,1163,1435,0.0373
SOC01832,CAMP01857,CUST01177,YouTube,2025-08-17,Image,117677,10305,5480,1249,878,0.1522
SOC01833,CAMP00270,CUST01006,Facebook,2025-04-08,Story,39067,7330,5618,325,4281,0.4493
SOC01834,CAMP00756,CUST01206,Facebook,2025-02-24,Reel,55979,13027,5188,2330,3132,0.423
SOC01835,CAMP01407,CUST01762,Instagram,2025-01-12,Text,195826,8921,3907,1843,3414,0.0924
SOC01836,CAMP01301,CUST01310,X,2025-08-04,Story,183329,12784,4262,1703,4388,0.1262
SOC01837,CAMP01012,CUST01827,X,2026-06-12,Video,15561,11587,7985,167,889,0.5
