opportunity_id,lead_id,customer_id,product,opportunity_stage,opportunity_value,probability,created_date,sales_agent
OPP01701,LEAD01975,CUST01632,Cloud Subscription,Negotiation,262276.01,96,2025-01-18,Agent C
OPP01702,LEAD00013,CUST00454,Support Package,Lost,133173.95,92,2026-01-26,Agent E
OPP01703,LEAD00747,CUST01609,CRM License,Negotiation,147667.74,68,2025-08-10,Agent C
OPP01704,LEAD00529,CUST01280,Cloud Subscription,Lost,209768.34,33,2025-11-24,Agent C
OPP01705,LEAD01764,CUST01776,Cloud Subscription,Won,235157.16,88,2025-09-30,Agent C
OPP01706,LEAD00243,CUST01253,Support Package,Lost,32753.03,67,2025-07-11,Agent C
OPP01707,LEAD00817,CUST00179,AI Platform,Prospecting,128129.42,39,2026-03-05,Agent C
OPP01708,LEAD01734,CUST01294,AI Platform,Prospecting,233258.35,89,2025-10-26,Agent D
OPP01709,LEAD01943,CUST00216,Analytics Suite,Prospecting,297748.42,25,2026-01-14,Agent A
OPP01710,LEAD01833,CUST00518,Cloud Subscription,Lost,13376.31,59,2026-02-05,Agent B
OPP01711,LEAD01308,CUST01746,CRM License,Negotiation,86794.39,71,2026-02-09,Agent E
OPP01712,LEAD00326,CUST01937,CRM License,Lost,144806.09,92,2025-07-16,Agent A
OPP01713,LEAD00194,CUST00951,Analytics Suite,Won,74653.09,18,2026-04-03,Agent A
OPP01714,LEAD00823,CUST00583,Analytics Suite,Lost,17807.44,32,2025-05-11,Agent A
OPP01715,LEAD00959,CUST00785,Support Package,Won,166467.48,85,2026-07-20,Agent C
OPP01716,LEAD01029,CUST00485,AI Platform,Qualification,198325.6,52,2026-04-28,Agent C
OPP01717,LEAD00100,CUST01147,Support Package,Negotiation,130658.0,77,2025-11-25,Agent B
OPP01718,LEAD01351,CUST00843,AI Platform,Won,117264.64,79,2025-04-18,Agent E
OPP01719,LEAD00791,CUST00118,Cloud Subscription,Won,295827.06,34,2026-06-23,Agent C
OPP01720,LEAD00218,CUST01221,Analytics Suite,Proposal,148483.27,36,2025-11-27,Agent B
OPP01721,LEAD01831,CUST01288,Cloud Subscription,Won,241440.14,52,2026-05-01,Agent C
OPP01722,LEAD00714,CUST01335,AI Platform,Negotiation,93280.51,7,2025-01-17,Agent A
OPP01723,LEAD00465,CUST01891,CRM License,Proposal,250754.59,81,2025-07-21,Agent B
OPP01724,LEAD00985,CUST01409,Cloud Subscription,Proposal,248872.91,16,2025-06-28,Agent E
OPP01725,LEAD01902,CUST01352,CRM License,Won,87633.62,94,2026-04-30,Agent B
OPP01726,LEAD01650,CUST00424,Analytics Suite,Negotiation,200197.94,79,2025-10-04,Agent E
OPP01727,LEAD00200,CUST00930,Laptop,Negotiation,207784.34,38,2025-03-11,Agent C
OPP01728,LEAD01374,CUST00869,Analytics Suite,Negotiation,138358.5,11,2026-01-02,Agent E
OPP01729,LEAD01330,CUST01922,Analytics Suite,Qualification,234396.22,80,2025-04-05,Agent C
OPP01730,LEAD01772,CUST00949,Support Package,Lost,98996.73,48,2025-09-24,Agent C
OPP01731,LEAD01932,CUST01378,AI Platform,Won,150438.83,23,2026-08-15,Agent D
OPP01732,LEAD01492,CUST01082,Analytics Suite,Lost,297143.99,46,2025-09-16,Agent E
OPP01733,LEAD01309,CUST00114,AI Platform,Qualification,61815.94,91,2025-09-13,Agent C
OPP01734,LEAD00708,CUST01872,AI Platform,Won,52856.99,71,2025-01-24,Agent B
OPP01735,LEAD01799,CUST01341,AI Platform,Won,51237.62,70,2025-10-02,Agent B
OPP01736,LEAD01887,CUST00461,Analytics Suite,Lost,299451.69,54,2026-07-25,Agent D
OPP01737,LEAD01983,CUST00120,CRM License,Won,56374.85,19,2026-07-21,Agent B
OPP01738,LEAD01910,CUST01874,Laptop,Won,65169.38,96,2026-07-29,Agent D
OPP01739,LEAD01284,CUST00615,AI Platform,Proposal,211488.11,76,2025-08-04,Agent E
OPP01740,LEAD01913,CUST00035,Analytics Suite,Negotiation,230254.02,54,2025-02-08,Agent A
OPP01741,LEAD01565,CUST01232,Laptop,Proposal,162847.78,74,2025-05-22,Agent C
OPP01742,LEAD00481,CUST00033,Analytics Suite,Won,294974.04,39,2025-05-06,Agent E
OPP01743,LEAD00064,CUST00432,Laptop,Proposal,21283.58,76,2025-02-16,Agent E
OPP01744,LEAD01962,CUST01787,Analytics Suite,Won,190038.05,97,2026-02-27,Agent A
OPP01745,LEAD00855,CUST00077,Support Package,Qualification,185876.1,38,2025-11-08,Agent D
OPP01746,LEAD01747,CUST01505,CRM License,Lost,103160.99,5,2026-03-07,Agent C
OPP01747,LEAD00577,CUST01236,Analytics Suite,Proposal,270837.74,76,2025-04-30,Agent E
OPP01748,LEAD00722,CUST00612,Support Package,Prospecting,170335.69,86,2026-02-19,Agent B
OPP01749,LEAD01649,CUST00572,AI Platform,Qualification,81438.68,84,2025-02-08,Agent D
OPP01750,LEAD01051,CUST00950,Cloud Subscription,Negotiation,35623.97,98,2026-03-06,Agent C
OPP01751,LEAD01356,CUST01066,Laptop,Proposal,41064.48,38,2026-04-30,Agent C
OPP01752,LEAD00641,CUST01781,Support Package,Prospecting,270225.48,93,2025-06-01,Agent D
OPP01753,LEAD01229,CUST00523,Laptop,Negotiation,82589.54,24,2025-07-15,Agent D
OPP01754,LEAD00974,CUST01181,Laptop,Qualification,273031.54,61,2025-09-17,Agent A
OPP01755,LEAD01864,CUST01373,Cloud Subscription,Qualification,44834.19,90,2025-12-12,Agent D
OPP01756,LEAD00985,CUST00026,Analytics Suite,Qualification,295341.22,92,2025-11-12,Agent D
OPP01757,LEAD00178,CUST01792,Cloud Subscription,Won,251671.23,64,2025-03-04,Agent B
OPP01758,LEAD01474,CUST01984,Analytics Suite,Lost,43706.34,57,2025-08-14,Agent A
OPP01759,LEAD01908,CUST00174,CRM License,Negotiation,34956.39,49,2025-10-29,Agent E
OPP01760,LEAD01766,CUST00524,AI Platform,Proposal,242996.78,88,2026-01-01,Agent A
OPP01761,LEAD00202,CUST01573,Laptop,Negotiation,32639.21,89,2026-01-12,Agent E
OPP01762,LEAD01998,CUST01619,Cloud Subscription,Qualification,86032.49,27,2026-02-01,Agent C
OPP01763,LEAD00695,CUST00313,AI Platform,Won,242362.44,18,2025-09-26,Agent B
OPP01764,LEAD01668,CUST01835,Laptop,Qualification,273198.2,83,2025-10-27,Agent A
OPP01765,LEAD01261,CUST00659,Laptop,Qualification,232619.1,82,2025-07-21,Agent D
OPP01766,LEAD01947,CUST00588,Cloud Subscription,Proposal,268068.92,14,2025-06-11,Agent E
OPP01767,LEAD00683,CUST00715,CRM License,Negotiation,172367.61,52,2025-07-05,Agent B
OPP01768,LEAD01216,CUST01344,AI Platform,Proposal,236087.24,53,2025-09-19,Agent E
OPP01769,LEAD01366,CUST00413,Support Package,Won,109814.04,9,2025-03-07,Agent C
OPP01770,LEAD00309,CUST01086,Cloud Subscription,Won,237712.08,68,2025-05-11,Agent B
OPP01771,LEAD01551,CUST00151,Support Package,Prospecting,207124.86,98,2025-03-10,Agent A
OPP01772,LEAD00287,CUST00294,Laptop,Proposal,176700.72,25,2025-09-01,Agent D
OPP01773,LEAD01658,CUST01537,CRM License,Proposal,297767.38,79,2025-10-23,Agent C
OPP01774,LEAD00253,CUST00768,CRM License,Lost,146236.06,12,2025-04-08,Agent D
OPP01775,LEAD00359,CUST01588,CRM License,Negotiation,189581.7,25,2025-03-24,Agent C
OPP01776,LEAD00990,CUST01476,AI Platform,Qualification,157872.65,59,2025-11-10,Agent D
OPP01777,LEAD00365,CUST01994,AI Platform,Prospecting,85548.29,93,2025-05-14,Agent D
OPP01778,LEAD00154,CUST00276,Support Package,Prospecting,105805.99,90,2026-06-02,Agent B
OPP01779,LEAD00105,CUST01870,Cloud Subscription,Prospecting,293847.87,94,2025-04-09,Agent D
OPP01780,LEAD00573,CUST01784,Support Package,Lost,123712.03,99,2025-10-15,Agent E
OPP01781,LEAD00982,CUST00870,Laptop,Qualification,207027.82,81,2026-04-24,Agent E
OPP01782,LEAD00089,CUST00271,Cloud Subscription,Proposal,174458.21,39,2025-03-03,Agent E
OPP01783,LEAD00276,CUST00267,Laptop,Negotiation,268043.53,17,2025-09-26,Agent C
OPP01784,LEAD01224,CUST01022,CRM License,Negotiation,229730.12,83,2025-10-09,Agent B
OPP01785,LEAD00638,CUST00022,Laptop,Lost,33388.91,22,2025-11-26,Agent C
OPP01786,LEAD01516,CUST00192,Laptop,Prospecting,113078.14,54,2026-06-12,Agent C
OPP01787,LEAD01681,CUST01064,CRM License,Lost,216454.93,77,2025-12-14,Agent B
OPP01788,LEAD00061,CUST01127,Analytics Suite,Prospecting,56793.47,8,2025-08-13,Agent E
OPP01789,LEAD01898,CUST01722,Support Package,Prospecting,155997.36,92,2025-08-25,Agent E
OPP01790,LEAD01368,CUST01949,Analytics Suite,Won,102153.02,34,2026-01-07,Agent B
OPP01791,LEAD01645,CUST00536,Cloud Subscription,Proposal,28778.73,25,2025-06-27,Agent A
OPP01792,LEAD00957,CUST00661,CRM License,Proposal,299172.37,40,2026-02-13,Agent E
OPP01793,LEAD00002,CUST00398,AI Platform,Negotiation,279515.73,49,2025-08-16,Agent B
OPP01794,LEAD01771,CUST00450,AI Platform,Negotiation,226782.58,48,2025-02-05,Agent E
OPP01795,LEAD01137,CUST00878,Analytics Suite,Won,68297.49,19,2025-11-15,Agent B
OPP01796,LEAD00075,CUST01987,Cloud Subscription,Prospecting,296672.6,23,2025-05-30,Agent E
OPP01797,LEAD00334,CUST01788,Analytics Suite,Lost,192929.76,50,2025-08-02,Agent B
OPP01798,LEAD00413,CUST01827,Laptop,Proposal,290161.88,26,2025-07-12,Agent C
OPP01799,LEAD00752,CUST00904,Cloud Subscription,Lost,22347.88,66,2025-03-23,Agent A
OPP01800,LEAD00885,CUST01315,Analytics Suite,Won,60306.51,91,2025-06-22,Agent B
OPP01801,LEAD00856,CUST01446,CRM License,Qualification,206401.6,6,2026-06-29,Agent A
OPP01802,LEAD01737,CUST00487,Laptop,Won,273082.12,8,2025-07-10,Agent B
OPP01803,LEAD01886,CUST00926,Cloud Subscription,Won,60976.84,66,2026-03-13,Agent C
OPP01804,LEAD01358,CUST01101,AI Platform,Negotiation,101958.49,7,2025-09-01,Agent E
OPP01805,LEAD01268,CUST00746,Cloud Subscription,Proposal,180571.43,66,2025-02-09,Agent A
OPP01806,LEAD01729,CUST00947,Cloud Subscription,Qualification,299901.7,52,2026-05-15,Agent B
OPP01807,LEAD00536,CUST00882,Support Package,Prospecting,241902.88,48,2026-06-24,Agent C
OPP01808,LEAD01117,CUST00123,AI Platform,Won,277833.21,63,2025-05-21,Agent A
OPP01809,LEAD01286,CUST01537,CRM License,Negotiation,205753.64,90,2025-04-12,Agent E
OPP01810,LEAD00572,CUST01801,AI Platform,Won,264437.67,17,2026-07-09,Agent B
OPP01811,LEAD01904,CUST01509,Laptop,Negotiation,157043.06,17,2025-02-28,Agent A
OPP01812,LEAD00472,CUST01868,AI Platform,Lost,46006.0,71,2026-06-14,Agent A
OPP01813,LEAD00119,CUST00864,Laptop,Won,215771.65,9,2025-04-14,Agent E
OPP01814,LEAD00647,CUST00112,Cloud Subscription,Lost,184427.73,46,2026-06-01,Agent D
OPP01815,LEAD01632,CUST00536,Analytics Suite,Proposal,150751.52,52,2026-07-11,Agent C
OPP01816,LEAD00750,CUST01708,Support Package,Negotiation,89747.37,42,2025-05-24,Agent E
OPP01817,LEAD00434,CUST00279,Laptop,Negotiation,237418.87,56,2025-05-12,Agent B
OPP01818,LEAD01745,CUST01095,AI Platform,Negotiation,247918.92,15,2025-03-05,Agent A
OPP01819,LEAD00307,CUST00003,Analytics Suite,Won,115613.83,30,2026-04-15,Agent B
OPP01820,LEAD00318,CUST00648,AI Platform,Prospecting,279052.3,5,2025-07-28,Agent A
OPP01821,LEAD01798,CUST00227,Laptop,Proposal,117225.09,97,2026-01-19,Agent E
OPP01822,LEAD00643,CUST00227,AI Platform,Won,41193.12,84,2026-01-02,Agent B
OPP01823,LEAD00004,CUST00330,Support Package,Prospecting,58293.23,29,2025-11-05,Agent B
OPP01824,LEAD00868,CUST01077,AI Platform,Negotiation,153409.49,8,2025-05-25,Agent A
OPP01825,LEAD01483,CUST01380,CRM License,Won,33160.27,30,2025-08-06,Agent A
OPP01826,LEAD01515,CUST00577,Cloud Subscription,Proposal,218339.64,96,2025-10-26,Agent C
OPP01827,LEAD00175,CUST01636,CRM License,Prospecting,240577.8,82,2025-02-25,Agent D
OPP01828,LEAD00563,CUST00784,Cloud Subscription,Negotiation,169345.82,68,2025-08-29,Agent E
OPP01829,LEAD01236,CUST01474,Laptop,Lost,269071.05,93,2026-02-28,Agent C
OPP01830,LEAD01321,CUST01060,Support Package,Negotiation,286743.08,21,2025-09-09,Agent E
OPP01831,LEAD01242,CUST01447,CRM License,Lost,139798.52,56,2025-08-24,Agent A
OPP01832,LEAD00676,CUST01958,CRM License,Proposal,35846.88,81,2026-05-16,Agent A
OPP01833,LEAD01726,CUST01989,Laptop,Lost,77066.59,6,2025-11-15,Agent B
OPP01834,LEAD00157,CUST01175,Support Package,Negotiation,200708.65,46,2026-03-16,Agent E
OPP01835,LEAD01646,CUST01926,Laptop,Prospecting,127677.47,39,2025-01-31,Agent D
OPP01836,LEAD01880,CUST01403,Laptop,Won,208652.72,21,2026-07-08,Agent A
OPP01837,LEAD01371,CUST00538,CRM License,Qualification,203353.2,26,2026-04-08,Agent B
OPP01838,LEAD00860,CUST01871,AI Platform,Lost,185556.76,97,2026-05-08,Agent C
OPP01839,LEAD00762,CUST00291,Analytics Suite,Negotiation,55771.44,54,2026-02-17,Agent E
OPP01840,LEAD00872,CUST00937,Cloud Subscription,Won,92915.44,12,2025-11-17,Agent C
OPP01841,LEAD00333,CUST00307,Cloud Subscription,Proposal,119579.87,70,2025-11-12,Agent D
OPP01842,LEAD00445,CUST01569,Support Package,Lost,249081.22,61,2026-01-08,Agent B
OPP01843,LEAD01272,CUST01792,Laptop,Prospecting,207844.62,42,2025-10-23,Agent D
OPP01844,LEAD01101,CUST01638,Laptop,Won,197030.94,43,2026-03-11,Agent A
OPP01845,LEAD00994,CUST00205,Laptop,Qualification,204919.83,56,2025-07-20,Agent D
OPP01846,LEAD00950,CUST00542,AI Platform,Won,155928.6,94,2026-04-04,Agent C
OPP01847,LEAD00156,CUST00681,AI Platform,Qualification,21493.2,77,2025-07-24,Agent A
OPP01848,LEAD01736,CUST00232,AI Platform,Negotiation,68325.0,43,2025-10-11,Agent B
OPP01849,LEAD01912,CUST01061,CRM License,Negotiation,50687.63,28,2025-02-10,Agent E
OPP01850,LEAD00491,CUST00069,Laptop,Won,28559.03,15,2026-06-21,Agent C
OPP01851,LEAD00629,CUST01227,Support Package,Negotiation,102648.23,23,2026-02-14,Agent C
OPP01852,LEAD01261,CUST01150,Cloud Subscription,Lost,238441.76,18,2025-05-29,Agent B
OPP01853,LEAD00005,CUST01192,Laptop,Negotiation,43388.22,82,2025-01-27,Agent B
OPP01854,LEAD00205,CUST01826,Laptop,Prospecting,42312.53,60,2026-05-23,Agent A
OPP01855,LEAD01804,CUST01573,AI Platform,Won,46036.57,8,2025-01-01,Agent C
OPP01856,LEAD00346,CUST00520,Laptop,Proposal,88248.29,93,2025-10-15,Agent E
OPP01857,LEAD01155,CUST01144,Analytics Suite,Prospecting,68640.07,19,2025-01-19,Agent C
OPP01858,LEAD01765,CUST01605,Analytics Suite,Won,14048.72,66,2026-02-18,Agent D
OPP01859,LEAD01467,CUST01703,Laptop,Lost,90185.67,6,2025-05-02,Agent E
OPP01860,LEAD00544,CUST01287,Analytics Suite,Qualification,298925.39,61,2025-09-12,Agent B
OPP01861,LEAD00306,CUST00170,Cloud Subscription,Prospecting,107581.07,58,2025-12-06,Agent D
OPP01862,LEAD01436,CUST00870,CRM License,Lost,71265.12,92,2025-08-09,Agent A
OPP01863,LEAD00810,CUST01718,Analytics Suite,Proposal,153757.04,62,2026-02-10,Agent A
OPP01864,LEAD01936,CUST00148,Support Package,Negotiation,76516.85,51,2025-10-30,Agent D
OPP01865,LEAD01291,CUST01181,AI Platform,Won,172297.11,55,2025-09-08,Agent B
OPP01866,LEAD00023,CUST01082,AI Platform,Lost,126190.2,65,2025-07-12,Agent B
OPP01867,LEAD00502,CUST00446,AI Platform,Lost,270083.98,44,2025-09-01,Agent A
OPP01868,LEAD01489,CUST00689,Analytics Suite,Proposal,279096.59,73,2025-07-11,Agent C
OPP01869,LEAD01403,CUST01956,Support Package,Qualification,216787.76,55,2025-12-10,Agent C
OPP01870,LEAD01484,CUST01192,Support Package,Lost,72551.33,98,2026-04-01,Agent D
OPP01871,LEAD00468,CUST01880,Cloud Subscription,Proposal,147430.58,23,2025-12-22,Agent D
OPP01872,LEAD00499,CUST00943,Support Package,Prospecting,98572.72,75,2025-01-20,Agent C
OPP01873,LEAD00419,CUST01692,Cloud Subscription,Negotiation,241500.47,84,2026-05-19,Agent E
OPP01874,LEAD01392,CUST01240,AI Platform,Prospecting,18460.49,73,2026-04-14,Agent D
OPP01875,LEAD00024,CUST01824,Laptop,Negotiation,202122.59,99,2026-05-04,Agent B
OPP01876,LEAD01629,CUST00654,AI Platform,Qualification,103735.78,46,2025-01-30,Agent D
OPP01877,LEAD00564,CUST00765,Analytics Suite,Lost,149491.33,56,2026-05-06,Agent A
OPP01878,LEAD00977,CUST00081,AI Platform,Won,103668.54,19,2025-10-06,Agent B
OPP01879,LEAD00494,CUST00456,Support Package,Qualification,115789.11,40,2026-05-19,Agent D
OPP01880,LEAD00851,CUST00278,Cloud Subscription,Proposal,205565.17,20,2026-04-11,Agent E
OPP01881,LEAD01529,CUST00366,CRM License,Negotiation,182693.36,81,2026-06-09,Agent C
OPP01882,LEAD00397,CUST00617,Analytics Suite,Won,80785.88,80,2025-03-14,Agent A
OPP01883,LEAD01140,CUST01748,CRM License,Prospecting,22654.91,23,2025-11-27,Agent C
OPP01884,LEAD00115,CUST00758,Cloud Subscription,Lost,258246.32,82,2026-03-11,Agent B
OPP01885,LEAD00356,CUST01654,Cloud Subscription,Proposal,152768.94,35,2025-12-21,Agent E
OPP01886,LEAD01369,CUST01630,CRM License,Proposal,189431.77,75,2026-04-29,Agent A
OPP01887,LEAD01137,CUST01962,AI Platform,Prospecting,151664.79,95,2026-03-10,Agent B
OPP01888,LEAD01223,CUST01018,Support Package,Negotiation,189492.66,84,2025-01-22,Agent A
OPP01889,LEAD00451,CUST01697,Laptop,Won,191822.02,22,2025-04-29,Agent A
OPP01890,LEAD00413,CUST00839,Analytics Suite,Prospecting,14361.76,22,2026-01-14,Agent C
OPP01891,LEAD00852,CUST01265,CRM License,Negotiation,164645.14,15,2025-08-03,Agent E
OPP01892,LEAD00259,CUST01622,AI Platform,Won,155611.31,85,2025-08-01,Agent B
OPP01893,LEAD01777,CUST00285,Support Package,Negotiation,37787.08,57,2026-06-28,Agent C
OPP01894,LEAD00536,CUST00116,Support Package,Won,226305.74,19,2025-02-23,Agent D
OPP01895,LEAD01439,CUST00330,Cloud Subscription,Proposal,78399.22,61,2025-11-08,Agent B
OPP01896,LEAD00314,CUST01443,CRM License,Won,25812.35,55,2025-07-05,Agent A
OPP01897,LEAD01303,CUST00948,CRM License,Won,242916.1,62,2025-01-31,Agent A
OPP01898,LEAD00408,CUST00561,Cloud Subscription,Qualification,260888.21,65,2025-08-12,Agent C
OPP01899,LEAD00563,CUST01536,Cloud Subscription,Negotiation,79801.48,20,2025-08-30,Agent D
OPP01900,LEAD00825,CUST00031,Laptop,Proposal,209388.2,42,2025-09-29,Agent E
OPP01901,LEAD00250,CUST00347,Analytics Suite,Proposal,11435.7,74,2025-04-06,Agent A
OPP01902,LEAD00250,CUST00940,Support Package,Qualification,219133.49,92,2026-03-10,Agent A
OPP01903,LEAD01506,CUST01832,Analytics Suite,Won,144797.93,28,2025-08-01,Agent C
OPP01904,LEAD00692,CUST01498,Support Package,Won,239820.1,59,2025-12-08,Agent C
OPP01905,LEAD01136,CUST01368,CRM License,Won,123979.85,96,2025-11-21,Agent A
OPP01906,LEAD01294,CUST01422,Laptop,Won,111811.96,62,2025-12-03,Agent A
OPP01907,LEAD01246,CUST00625,Laptop,Negotiation,253827.61,26,2025-10-29,Agent B
OPP01908,LEAD01255,CUST00896,Laptop,Qualification,21207.54,61,2025-06-29,Agent A
OPP01909,LEAD01951,CUST01772,CRM License,Lost,64277.85,6,2025-10-20,Agent B
OPP01910,LEAD01262,CUST01460,CRM License,Qualification,129517.37,51,2025-11-13,Agent C
OPP01911,LEAD00697,CUST01198,Laptop,Proposal,182938.07,59,2025-01-11,Agent A
OPP01912,LEAD00570,CUST00166,CRM License,Won,11482.63,10,2026-03-08,Agent B
OPP01913,LEAD01602,CUST01467,Cloud Subscription,Prospecting,176792.83,24,2025-09-23,Agent A
OPP01914,LEAD00844,CUST00732,CRM License,Prospecting,119762.84,99,2025-06-24,Agent E
OPP01915,LEAD01118,CUST00771,CRM License,Negotiation,192700.59,65,2025-01-18,Agent A
OPP01916,LEAD01630,CUST01348,Support Package,Negotiation,273022.41,49,2025-07-01,Agent B
OPP01917,LEAD00471,CUST00788,Analytics Suite,Qualification,137852.88,27,2025-08-30,Agent A
OPP01918,LEAD00445,CUST01146,Support Package,Negotiation,170827.81,16,2026-05-14,Agent C
OPP01919,LEAD00106,CUST00026,Support Package,Qualification,144209.08,46,2026-01-21,Agent D
OPP01920,LEAD00145,CUST00371,Laptop,Won,44371.38,57,2025-09-07,Agent A
OPP01921,LEAD01233,CUST01076,AI Platform,Lost,240002.77,22,2025-03-17,Agent D
OPP01922,LEAD01008,CUST01916,Support Package,Prospecting,266706.76,81,2025-06-13,Agent E
OPP01923,LEAD00596,CUST01522,Cloud Subscription,Proposal,245325.31,46,2026-07-01,Agent C
OPP01924,LEAD00424,CUST00836,AI Platform,Negotiation,284803.01,10,2025-03-18,Agent D
OPP01925,LEAD01391,CUST01938,Analytics Suite,Won,145728.27,18,2026-01-11,Agent A
OPP01926,LEAD00171,CUST00551,Cloud Subscription,Proposal,199173.31,87,2025-11-05,Agent E
OPP01927,LEAD01402,CUST01785,Support Package,Won,58819.07,37,2025-05-10,Agent E
OPP01928,LEAD01810,CUST00807,Laptop,Lost,293274.36,40,2026-06-05,Agent D
OPP01929,LEAD00911,CUST00174,CRM License,Won,178360.67,24,2025-08-23,Agent B
OPP01930,LEAD00990,CUST00005,CRM License,Lost,85882.3,82,2026-01-30,Agent D
OPP01931,LEAD01073,CUST01962,CRM License,Qualification,243558.54,83,2025-02-27,Agent B
OPP01932,LEAD00191,CUST01285,Analytics Suite,Won,180082.42,28,2026-07-30,Agent E
OPP01933,LEAD01254,CUST00299,CRM License,Lost,285405.74,75,2025-01-14,Agent C
OPP01934,LEAD00731,CUST01984,Laptop,Negotiation,233293.44,48,2025-07-04,Agent B
OPP01935,LEAD00938,CUST00083,Analytics Suite,Won,264406.8,21,2026-06-30,Agent B
OPP01936,LEAD00046,CUST00670,Cloud Subscription,Qualification,168528.5,81,2026-01-16,Agent C
OPP01937,LEAD01755,CUST01498,CRM License,Prospecting,160019.44,12,2026-02-07,Agent A
OPP01938,LEAD00667,CUST00107,Laptop,Negotiation,229624.68,88,2025-07-07,Agent A
OPP01939,LEAD00152,CUST01812,CRM License,Won,40454.05,7,2026-04-10,Agent A
OPP01940,LEAD01565,CUST01357,Analytics Suite,Won,25669.16,36,2026-07-10,Agent E
OPP01941,LEAD01960,CUST01900,AI Platform,Negotiation,295273.65,26,2026-01-06,Agent A
OPP01942,LEAD01040,CUST01675,Analytics Suite,Proposal,275725.7,27,2025-05-11,Agent C
OPP01943,LEAD00067,CUST01650,CRM License,Proposal,287141.67,51,2026-06-25,Agent E
OPP01944,LEAD01984,CUST00456,Laptop,Proposal,28085.58,77,2025-01-03,Agent B
OPP01945,LEAD00417,CUST00410,Analytics Suite,Qualification,88097.41,43,2026-06-18,Agent C
OPP01946,LEAD00481,CUST00485,CRM License,Proposal,271447.29,54,2025-01-06,Agent E
OPP01947,LEAD01417,CUST00309,CRM License,Won,35949.08,98,2025-02-04,Agent B
OPP01948,LEAD00664,CUST01329,Laptop,Won,140916.01,52,2025-01-26,Agent B
OPP01949,LEAD00170,CUST00118,Cloud Subscription,Won,108974.49,81,2025-04-23,Agent D
OPP01950,LEAD01366,CUST00857,Analytics Suite,Lost,265156.64,41,2026-03-10,Agent C
OPP01951,LEAD00525,CUST01164,Analytics Suite,Negotiation,160242.08,12,2025-08-24,Agent C
OPP01952,LEAD01724,CUST01078,Cloud Subscription,Prospecting,94208.51,29,2025-02-17,Agent C
OPP01953,LEAD00308,CUST00975,Support Package,Proposal,162047.34,20,2025-07-23,Agent B
OPP01954,LEAD01813,CUST00447,Support Package,Won,42609.4,92,2026-08-18,Agent C
OPP01955,LEAD01448,CUST00219,AI Platform,Won,222048.79,7,2025-11-10,Agent D
OPP01956,LEAD00479,CUST01977,CRM License,Negotiation,189317.89,83,2026-03-11,Agent C
OPP01957,LEAD01158,CUST00930,Support Package,Proposal,184205.55,18,2025-06-08,Agent A
OPP01958,LEAD01877,CUST01190,Cloud Subscription,Prospecting,136974.86,19,2025-11-07,Agent E
OPP01959,LEAD00129,CUST01135,Cloud Subscription,Qualification,95330.8,55,2026-04-21,Agent E
OPP01960,LEAD01640,CUST00738,Cloud Subscription,Prospecting,28960.39,12,2026-02-06,Agent A
OPP01961,LEAD00921,CUST01446,CRM License,Won,284639.43,12,2025-01-05,Agent C
OPP01962,LEAD01899,CUST00753,CRM License,Prospecting,130800.64,79,2025-12-28,Agent E
OPP01963,LEAD00418,CUST00829,AI Platform,Qualification,153817.29,10,2026-04-17,Agent B
OPP01964,LEAD01439,CUST01607,CRM License,Proposal,118972.36,62,2025-03-22,Agent D
OPP01965,LEAD01936,CUST00637,Support Package,Qualification,296484.43,16,2025-08-23,Agent A
OPP01966,LEAD00688,CUST01399,Analytics Suite,Lost,240889.88,13,2026-01-20,Agent B
OPP01967,LEAD00216,CUST01332,Cloud Subscription,Qualification,37770.47,69,2025-01-04,Agent C
OPP01968,LEAD00785,CUST00062,AI Platform,Negotiation,186370.77,42,2026-02-28,Agent C
OPP01969,LEAD01197,CUST01369,Support Package,Negotiation,150544.03,6,2026-05-20,Agent A
OPP01970,LEAD01261,CUST01603,CRM License,Prospecting,240072.09,70,2025-11-10,Agent B
OPP01971,LEAD00964,CUST00541,AI Platform,Proposal,299221.64,98,2025-09-24,Agent A
OPP01972,LEAD01866,CUST01829,Support Package,Negotiation,225848.95,58,2025-02-24,Agent A
OPP01973,LEAD01157,CUST00040,AI Platform,Prospecting,260829.36,41,2026-03-08,Agent D
OPP01974,LEAD01282,CUST00360,Support Package,Won,155764.3,86,2026-07-17,Agent C
OPP01975,LEAD01913,CUST01892,Analytics Suite,Proposal,118343.42,37,2026-06-08,Agent B
OPP01976,LEAD01879,CUST01712,CRM License,Negotiation,196551.11,63,2025-11-24,Agent A
OPP01977,LEAD00683,CUST01511,Analytics Suite,Proposal,227331.34,50,2025-01-21,Agent E
OPP01978,LEAD00573,CUST01208,Support Package,Won,75984.84,74,2025-06-20,Agent D
OPP01979,LEAD01498,CUST00403,CRM License,Qualification,155982.37,54,2025-06-06,Agent A
OPP01980,LEAD01051,CUST00979,Laptop,Proposal,42999.39,51,2025-01-05,Agent D
OPP01981,LEAD00895,CUST01132,Support Package,Qualification,72742.32,45,2025-03-12,Agent A
OPP01982,LEAD01397,CUST00180,Analytics Suite,Won,265739.08,33,2025-12-09,Agent B
OPP01983,LEAD01322,CUST01190,AI Platform,Won,51972.27,51,2025-02-28,Agent E
OPP01984,LEAD01828,CUST00179,Laptop,Qualification,245290.99,10,2025-01-24,Agent B
