campaign_id,company,campaign_type,target_audience,duration_days,channel_used,conversion_rate,acquisition_cost,roi,location
CAMP01793,Gamma Inc,Social Media,26-35,82,Instagram,0.3063,10382.91,4.57,Australia
CAMP01794,Delta Solutions,Social Media,18-25,42,Google,0.0918,9842.69,5.81,UK
CAMP01795,Gamma Inc,Social Media,26-35,70,LinkedIn,0.1732,4915.97,2.03,Australia
CAMP01796,Delta Solutions,Search,46-60,54,Instagram,0.0124,12905.29,5.31,Australia
CAMP01797,Alpha Corp,Email,18-25,6,YouTube,0.0558,8337.15,3.51,Australia
CAMP01798,Gamma Inc,Influencer,18-25,65,Google,0.0527,4565.12,1.87,USA
CAMP01799,Delta Solutions,Social Media,26-35,81,Email,0.2506,18945.32,5.25,UK
CAMP01800,Delta Solutions,Social Media,36-45,71,Instagram,0.2216,22507.51,1.82,UK
CAMP01801,Delta Solutions,Social Media,18-25,57,Instagram,0.0232,9131.21,4.56,Australia
CAMP01802,Alpha Corp,Social Media,46-60,8,LinkedIn,0.2125,7519.13,3.57,UK
CAMP01803,Gamma Inc,Influencer,36-45,6,Facebook,0.0332,9647.94,5.66,Australia
CAMP01804,Gamma Inc,Display,18-25,78,Facebook,0.0787,23158.45,5.1,Germany
CAMP01805,Gamma Inc,Influencer,36-45,45,YouTube,0.3165,14798.35,1.78,UK
CAMP01806,Delta Solutions,Influencer,26-35,43,YouTube,0.1621,4564.84,3.15,India
CAMP01807,Alpha Corp,Influencer,36-45,60,LinkedIn,0.2757,15995.89,5.79,UK
CAMP01808,Delta Solutions,Search,46-60,82,LinkedIn,0.1169,10330.8,8.42,Germany
CAMP01809,Beta Ltd,Email,26-35,42,Google,0.0477,926.52,1.06,India
CAMP01810,Delta Solutions,Display,18-25,51,Instagram,0.312,24263.29,1.36,Australia
CAMP01811,Gamma Inc,Email,36-45,53,Facebook,0.0657,3314.95,8.07,India
CAMP01812,Alpha Corp,Social Media,36-45,45,LinkedIn,0.1289,10630.67,3.73,UK
CAMP01813,Beta Ltd,Influencer,18-25,61,YouTube,0.2484,16612.14,2.94,USA
CAMP01814,Beta Ltd,Email,18-25,21,LinkedIn,0.2112,14857.57,2.68,Germany
CAMP01815,Gamma Inc,Display,18-25,37,Instagram,0.3255,603.35,9.72,Australia
CAMP01816,Delta Solutions,Display,26-35,45,LinkedIn,0.3458,15393.19,5.35,India
CAMP01817,Beta Ltd,Influencer,18-25,49,Instagram,0.0599,18318.15,2.03,Germany
CAMP01818,Beta Ltd,Search,36-45,47,LinkedIn,0.087,21308.4,4.36,Germany
CAMP01819,Beta Ltd,Display,18-25,40,Email,0.2273,5006.6,2.98,Australia
CAMP01820,Alpha Corp,Influencer,46-60,81,Google,0.0599,1400.52,2.1,Germany
CAMP01821,Delta Solutions,Influencer,46-60,73,LinkedIn,0.1944,23637.31,9.8,Australia
CAMP01822,Gamma Inc,Search,26-35,81,YouTube,0.1368,17170.51,4.73,Australia
CAMP01823,Alpha Corp,Social Media,36-45,56,Facebook,0.312,11646.6,7.07,USA
CAMP01824,Beta Ltd,Display,26-35,46,Google,0.3222,18263.74,9.04,Germany
CAMP01825,Gamma Inc,Email,36-45,42,Facebook,0.098,4348.47,2.45,India
CAMP01826,Delta Solutions,Social Media,46-60,79,Instagram,0.0425,23980.75,1.72,India
CAMP01827,Alpha Corp,Influencer,26-35,62,Email,0.347,16528.99,2.97,Australia
CAMP01828,Alpha Corp,Display,18-25,78,Instagram,0.061,21985.33,7.27,UK
CAMP01829,Alpha Corp,Social Media,18-25,78,LinkedIn,0.069,14139.36,4.13,Germany
CAMP01830,Delta Solutions,Search,46-60,86,Facebook,0.0957,20119.72,5.15,UK
CAMP01831,Gamma Inc,Email,26-35,51,Google,0.1259,8528.03,0.69,UK
CAMP01832,Alpha Corp,Display,26-35,36,Facebook,0.0602,3760.36,0.54,USA
CAMP01833,Delta Solutions,Email,36-45,83,Email,0.1196,9168.61,4.37,USA
CAMP01834,Delta Solutions,Email,26-35,23,Facebook,0.0175,22474.65,1.93,Germany
CAMP01835,Gamma Inc,Display,36-45,32,LinkedIn,0.2823,17603.24,8.02,UK
CAMP01836,Delta Solutions,Search,26-35,86,Instagram,0.0996,11677.92,9.54,Australia
CAMP01837,Gamma Inc,Email,36-45,66,YouTube,0.288,6262.69,9.29,India
CAMP01838,Beta Ltd,Influencer,18-25,55,Google,0.23,15152.09,4.92,India
CAMP01839,Beta Ltd,Influencer,46-60,50,Facebook,0.1734,15026.13,3.23,India
CAMP01840,Gamma Inc,Influencer,46-60,45,Email,0.3406,13507.55,5.1,UK
CAMP01841,Delta Solutions,Influencer,46-60,82,Email,0.1415,18576.19,1.49,Germany
CAMP01842,Beta Ltd,Influencer,26-35,40,Email,0.0707,6448.93,9.47,India
CAMP01843,Delta Solutions,Display,26-35,46,Google,0.2063,13019.24,6.88,India
CAMP01844,Beta Ltd,Social Media,46-60,12,Facebook,0.0577,8055.95,3.22,Australia
CAMP01845,Delta Solutions,Influencer,26-35,14,Google,0.1041,5537.21,7.71,Germany
CAMP01846,Delta Solutions,Influencer,46-60,22,Instagram,0.3186,8653.15,2.83,India
CAMP01847,Alpha Corp,Influencer,46-60,30,Email,0.3133,20172.22,7.64,UK
CAMP01848,Delta Solutions,Display,26-35,30,LinkedIn,0.1683,3290.25,4.32,USA
CAMP01849,Gamma Inc,Search,26-35,62,Instagram,0.1726,7249.29,8.71,Australia
CAMP01850,Delta Solutions,Email,46-60,52,Google,0.2027,13559.11,9.9,USA
CAMP01851,Delta Solutions,Social Media,26-35,5,Instagram,0.0386,10323.72,3.54,USA
CAMP01852,Gamma Inc,Display,18-25,49,Facebook,0.0961,20778.05,5.74,Australia
CAMP01853,Beta Ltd,Social Media,46-60,12,LinkedIn,0.2072,19591.42,2.76,UK
CAMP01854,Delta Solutions,Display,18-25,51,Instagram,0.1192,17109.01,8.1,Australia
CAMP01855,Alpha Corp,Social Media,18-25,9,Google,0.0826,7421.2,5.17,UK
CAMP01856,Alpha Corp,Search,36-45,11,LinkedIn,0.2301,1019.86,9.85,Germany
CAMP01857,Delta Solutions,Search,18-25,76,Email,0.2026,8190.68,8.93,USA
CAMP01858,Alpha Corp,Social Media,18-25,5,LinkedIn,0.1212,15223.44,3.09,Australia
CAMP01859,Gamma Inc,Search,18-25,88,YouTube,0.3287,2985.46,1.64,India
CAMP01860,Gamma Inc,Display,26-35,44,Google,0.2744,20677.77,6.39,India
CAMP01861,Gamma Inc,Social Media,46-60,76,Email,0.2127,24671.62,3.52,Australia
CAMP01862,Alpha Corp,Display,36-45,21,YouTube,0.0812,18570.24,2.91,USA
CAMP01863,Beta Ltd,Influencer,36-45,45,Email,0.2304,10658.01,5.68,India
CAMP01864,Delta Solutions,Email,26-35,81,Facebook,0.2438,20031.85,5.61,Germany
CAMP01865,Alpha Corp,Display,26-35,11,YouTube,0.2076,7178.62,5.61,India
CAMP01866,Gamma Inc,Influencer,46-60,42,Google,0.2269,23875.7,3.3,Australia
CAMP01867,Gamma Inc,Email,26-35,15,Facebook,0.0652,9481.93,1.98,USA
CAMP01868,Gamma Inc,Social Media,46-60,35,Email,0.1239,17402.39,2.24,Australia
CAMP01869,Beta Ltd,Influencer,46-60,88,Email,0.3129,963.45,7.34,Australia
CAMP01870,Alpha Corp,Search,36-45,51,Google,0.0566,15952.61,4.95,Germany
CAMP01871,Gamma Inc,Influencer,46-60,33,Email,0.2105,7752.7,4.96,Germany
CAMP01872,Delta Solutions,Influencer,46-60,59,Email,0.3152,3002.07,9.78,USA
CAMP01873,Gamma Inc,Influencer,18-25,29,YouTube,0.0148,11121.79,9.22,Germany
CAMP01874,Beta Ltd,Search,46-60,12,Google,0.3388,3093.43,1.12,Australia
CAMP01875,Alpha Corp,Display,26-35,53,Email,0.3103,5034.03,8.08,Germany
CAMP01876,Gamma Inc,Social Media,46-60,68,Google,0.2531,22430.84,2.86,India
CAMP01877,Alpha Corp,Social Media,26-35,20,Google,0.2511,2054.55,7.36,Germany
CAMP01878,Delta Solutions,Social Media,18-25,16,Email,0.305,15812.4,2.15,Australia
CAMP01879,Beta Ltd,Influencer,36-45,56,LinkedIn,0.0681,1977.05,1.88,UK
CAMP01880,Delta Solutions,Influencer,26-35,38,LinkedIn,0.248,18092.22,9.42,India
CAMP01881,Beta Ltd,Email,46-60,85,Instagram,0.1268,24458.32,5.8,UK
CAMP01882,Alpha Corp,Search,18-25,35,LinkedIn,0.3077,11023.48,3.82,Australia
CAMP01883,Delta Solutions,Influencer,18-25,38,Instagram,0.1913,24219.7,8.97,India
CAMP01884,Alpha Corp,Email,18-25,53,LinkedIn,0.2704,16216.45,3.25,India
CAMP01885,Alpha Corp,Display,26-35,89,Google,0.0668,15088.97,1.11,UK
CAMP01886,Beta Ltd,Email,18-25,64,LinkedIn,0.0923,4693.61,4.25,USA
CAMP01887,Beta Ltd,Influencer,46-60,62,Email,0.295,23832.79,7.22,Australia
CAMP01888,Delta Solutions,Social Media,26-35,73,Email,0.1444,21607.96,6.79,UK
CAMP01889,Beta Ltd,Influencer,46-60,75,Facebook,0.1895,3728.04,5.0,Germany
CAMP01890,Delta Solutions,Display,18-25,50,Facebook,0.2567,1201.63,5.35,USA
CAMP01891,Beta Ltd,Social Media,36-45,29,Facebook,0.0677,9296.79,5.53,USA
CAMP01892,Gamma Inc,Influencer,36-45,18,Instagram,0.1129,4406.02,4.06,UK
CAMP01893,Alpha Corp,Influencer,46-60,53,LinkedIn,0.1207,8735.75,1.29,UK
CAMP01894,Alpha Corp,Email,26-35,64,Google,0.3217,23982.33,2.0,Australia
CAMP01895,Gamma Inc,Email,36-45,36,Google,0.0568,21616.62,7.38,Germany
CAMP01896,Beta Ltd,Display,36-45,46,Instagram,0.1362,11282.96,8.2,India
CAMP01897,Delta Solutions,Search,36-45,43,Facebook,0.3362,7257.86,4.26,Germany
CAMP01898,Delta Solutions,Search,36-45,55,Instagram,0.2939,14656.28,3.63,Australia
CAMP01899,Gamma Inc,Influencer,26-35,75,Facebook,0.238,23468.68,6.27,India
CAMP01900,Delta Solutions,Social Media,46-60,43,Instagram,0.1966,19870.98,0.71,USA
CAMP01901,Alpha Corp,Display,36-45,49,YouTube,0.2952,21759.95,5.91,Australia
CAMP01902,Delta Solutions,Email,46-60,40,Google,0.3318,19147.23,4.96,USA
CAMP01903,Beta Ltd,Social Media,36-45,30,Instagram,0.3242,12839.53,4.7,UK
CAMP01904,Beta Ltd,Email,46-60,65,Email,0.2273,3966.94,0.51,USA
CAMP01905,Delta Solutions,Social Media,18-25,58,LinkedIn,0.2575,20555.94,9.46,UK
CAMP01906,Alpha Corp,Influencer,26-35,50,LinkedIn,0.2736,16448.76,2.15,Germany
CAMP01907,Alpha Corp,Search,46-60,30,YouTube,0.2852,19430.59,1.57,USA
CAMP01908,Delta Solutions,Influencer,36-45,79,Instagram,0.2592,18483.24,4.17,Germany
CAMP01909,Alpha Corp,Influencer,26-35,74,Instagram,0.0712,6529.76,7.9,Australia
CAMP01910,Gamma Inc,Influencer,18-25,68,Email,0.2683,7498.88,7.77,Germany
CAMP01911,Delta Solutions,Social Media,46-60,75,LinkedIn,0.1427,21481.24,5.36,UK
CAMP01912,Gamma Inc,Display,36-45,45,Google,0.0779,10478.24,5.72,India
CAMP01913,Beta Ltd,Email,36-45,59,Email,0.0449,4854.24,4.82,USA
CAMP01914,Delta Solutions,Influencer,46-60,23,Facebook,0.0917,16246.4,0.74,USA
CAMP01915,Alpha Corp,Email,46-60,72,Instagram,0.1826,7808.77,3.14,India
CAMP01916,Delta Solutions,Social Media,18-25,6,Email,0.0939,16245.62,4.19,India
CAMP01917,Beta Ltd,Display,46-60,48,LinkedIn,0.2364,14956.56,5.77,Germany
CAMP01918,Gamma Inc,Search,18-25,22,Email,0.3379,16746.87,6.76,India
CAMP01919,Beta Ltd,Display,46-60,56,LinkedIn,0.025,24839.13,9.88,Australia
CAMP01920,Gamma Inc,Influencer,46-60,29,Instagram,0.0544,7294.08,5.32,Australia
CAMP01921,Gamma Inc,Social Media,26-35,87,Facebook,0.0941,24403.09,6.88,Germany
CAMP01922,Alpha Corp,Search,26-35,15,Facebook,0.2835,19204.83,9.63,India
CAMP01923,Alpha Corp,Influencer,36-45,75,Facebook,0.1022,21457.29,3.15,UK
CAMP01924,Beta Ltd,Email,36-45,62,Email,0.0751,20161.17,4.81,Australia
CAMP01925,Delta Solutions,Social Media,26-35,90,Facebook,0.062,1062.58,7.35,India
CAMP01926,Gamma Inc,Email,46-60,33,YouTube,0.061,12840.38,5.87,Germany
CAMP01927,Beta Ltd,Social Media,36-45,65,LinkedIn,0.2547,3091.26,8.99,UK
CAMP01928,Gamma Inc,Search,26-35,7,LinkedIn,0.2508,17000.23,5.88,UK
CAMP01929,Delta Solutions,Social Media,26-35,63,YouTube,0.1158,1961.28,9.26,USA
CAMP01930,Delta Solutions,Email,46-60,42,Instagram,0.1628,1313.36,1.91,India
CAMP01931,Gamma Inc,Influencer,46-60,67,Email,0.2236,22714.9,8.13,USA
CAMP01932,Beta Ltd,Display,36-45,72,Facebook,0.3415,22967.91,2.53,Germany
CAMP01933,Delta Solutions,Display,46-60,46,Facebook,0.2627,15782.38,0.97,Australia
CAMP01934,Gamma Inc,Influencer,36-45,34,YouTube,0.283,11768.21,1.56,Australia
CAMP01935,Gamma Inc,Search,18-25,66,Email,0.3424,20798.11,6.02,Australia
CAMP01936,Alpha Corp,Social Media,18-25,82,Email,0.1396,24123.41,3.26,Germany
CAMP01937,Gamma Inc,Influencer,18-25,35,Instagram,0.0335,1830.14,1.87,UK
CAMP01938,Alpha Corp,Influencer,36-45,78,YouTube,0.2639,3036.42,6.48,Germany
CAMP01939,Gamma Inc,Influencer,36-45,43,LinkedIn,0.0512,22674.66,5.14,UK
CAMP01940,Delta Solutions,Email,18-25,81,Google,0.1591,2935.22,4.12,UK
CAMP01941,Gamma Inc,Social Media,18-25,60,Facebook,0.261,17997.15,5.59,Australia
CAMP01942,Delta Solutions,Display,18-25,62,Google,0.1998,14061.0,8.68,UK
CAMP01943,Alpha Corp,Social Media,46-60,64,Google,0.1348,13280.09,7.38,Australia
CAMP01944,Beta Ltd,Influencer,36-45,74,Email,0.1849,2892.23,5.2,USA
CAMP01945,Delta Solutions,Display,26-35,79,Email,0.0934,18353.34,8.31,Australia
CAMP01946,Delta Solutions,Social Media,36-45,38,Google,0.0352,15249.26,8.69,Germany
CAMP01947,Delta Solutions,Influencer,36-45,69,Google,0.1502,23256.63,4.07,USA
CAMP01948,Delta Solutions,Search,18-25,64,YouTube,0.0298,12284.32,1.92,Germany
CAMP01949,Delta Solutions,Influencer,18-25,55,Google,0.3431,22854.2,1.59,Germany
CAMP01950,Alpha Corp,Influencer,18-25,24,Facebook,0.1622,5005.39,6.57,India
CAMP01951,Alpha Corp,Influencer,26-35,45,Instagram,0.31,5495.33,9.39,UK
CAMP01952,Beta Ltd,Display,36-45,22,Facebook,0.3336,23749.97,0.87,USA
CAMP01953,Alpha Corp,Search,46-60,16,Email,0.1628,2934.84,5.22,UK
CAMP01954,Delta Solutions,Email,18-25,86,Instagram,0.1529,6295.22,2.35,UK
CAMP01955,Gamma Inc,Email,46-60,67,Facebook,0.3138,3963.15,5.55,USA
CAMP01956,Gamma Inc,Influencer,18-25,52,Facebook,0.0218,17888.4,8.64,India
CAMP01957,Delta Solutions,Email,26-35,43,YouTube,0.1756,19615.89,7.98,Australia
CAMP01958,Gamma Inc,Search,46-60,11,YouTube,0.1013,22586.15,9.73,USA
CAMP01959,Delta Solutions,Search,18-25,35,LinkedIn,0.2659,4096.74,5.1,India
CAMP01960,Alpha Corp,Search,36-45,21,Google,0.2945,8382.59,6.8,USA
CAMP01961,Delta Solutions,Display,46-60,51,Email,0.2208,8271.29,9.04,USA
CAMP01962,Delta Solutions,Social Media,46-60,44,Email,0.1484,24350.07,7.13,India
CAMP01963,Delta Solutions,Search,18-25,87,LinkedIn,0.1987,14781.24,9.66,USA
CAMP01964,Gamma Inc,Social Media,18-25,77,Google,0.2052,8768.7,2.83,India
CAMP01965,Gamma Inc,Influencer,36-45,56,Email,0.2259,7819.04,1.78,USA
CAMP01966,Alpha Corp,Search,36-45,82,LinkedIn,0.3235,8315.87,1.92,Australia
CAMP01967,Alpha Corp,Email,36-45,33,Google,0.0947,17948.44,8.6,Australia
CAMP01968,Delta Solutions,Display,18-25,14,Google,0.0785,13957.43,1.0,USA
CAMP01969,Alpha Corp,Email,36-45,53,LinkedIn,0.0747,15778.46,8.19,Germany
CAMP01970,Beta Ltd,Influencer,36-45,10,Facebook,0.2471,12027.37,4.91,Australia
CAMP01971,Gamma Inc,Influencer,36-45,86,Google,0.3177,1143.27,7.07,USA
CAMP01972,Delta Solutions,Email,46-60,15,Facebook,0.1211,17334.14,7.58,Australia
CAMP01973,Gamma Inc,Display,36-45,78,Email,0.153,18241.1,4.53,Germany
CAMP01974,Alpha Corp,Email,46-60,62,Facebook,0.3392,4916.09,1.89,India
CAMP01975,Delta Solutions,Email,18-25,26,Instagram,0.0594,16409.64,6.36,USA
CAMP01976,Beta Ltd,Social Media,26-35,50,Google,0.309,21999.91,9.59,USA
CAMP01977,Alpha Corp,Search,46-60,51,Facebook,0.3362,15267.83,0.74,USA
CAMP01978,Beta Ltd,Display,36-45,68,Instagram,0.2818,16879.25,2.66,India
CAMP01979,Gamma Inc,Social Media,26-35,41,Email,0.1244,17667.45,8.81,Germany
CAMP01980,Beta Ltd,Social Media,26-35,56,Email,0.2322,8446.21,1.16,Australia
CAMP01981,Gamma Inc,Social Media,36-45,40,Google,0.1091,4280.23,0.6,Germany
CAMP01982,Alpha Corp,Social Media,26-35,13,Google,0.0511,12079.96,8.84,UK
CAMP01983,Delta Solutions,Display,26-35,66,LinkedIn,0.0465,6179.0,7.8,India
CAMP01984,Beta Ltd,Search,36-45,27,LinkedIn,0.0132,17331.34,2.91,UK
CAMP01985,Beta Ltd,Email,36-45,28,Instagram,0.3426,18015.63,9.68,Australia
CAMP01986,Delta Solutions,Social Media,36-45,33,Facebook,0.2327,700.47,7.27,USA
CAMP01987,Delta Solutions,Influencer,18-25,53,Email,0.1192,23877.93,1.63,India
CAMP01988,Alpha Corp,Display,36-45,65,Facebook,0.2069,23162.54,4.87,UK
CAMP01989,Delta Solutions,Search,36-45,75,LinkedIn,0.2205,3732.5,8.72,USA
CAMP01990,Beta Ltd,Display,36-45,56,YouTube,0.0722,12205.97,6.84,India
CAMP01991,Gamma Inc,Email,18-25,39,Facebook,0.1082,5621.06,6.07,Germany
CAMP01992,Alpha Corp,Display,26-35,86,Google,0.1961,24115.99,4.46,UK
CAMP01993,Beta Ltd,Display,18-25,45,LinkedIn,0.2955,14367.8,2.86,USA
CAMP01994,Gamma Inc,Influencer,18-25,17,LinkedIn,0.0541,17653.91,6.33,Australia
CAMP01995,Alpha Corp,Email,18-25,73,Facebook,0.3018,24458.19,1.96,India
CAMP01996,Alpha Corp,Display,26-35,85,YouTube,0.2171,16988.53,8.19,UK
CAMP01997,Delta Solutions,Social Media,36-45,30,LinkedIn,0.1765,21833.99,2.49,UK
CAMP01998,Delta Solutions,Display,36-45,23,Facebook,0.0589,6393.52,1.65,Germany
CAMP01999,Delta Solutions,Social Media,18-25,35,Facebook,0.197,6120.09,1.18,Australia
CAMP02000,Beta Ltd,Email,36-45,34,Facebook,0.1302,11309.32,8.24,USA
